,t0,LZ,dt_LZ,IOI
44.0,44.0,0.03986313713864835,0.0,0.3333333333333333
45.0,45.0,0.03986313713864835,0.0,0.5
46.0,46.0,0.03986313713864835,0.0,1.0
47.0,47.0,0.029897352853986262,-0.009965784284662087,0.5
48.0,48.0,0.029897352853986262,0.0,0.5
49.0,49.0,0.059794705707972524,0.029897352853986262,0.5
50.0,50.0,0.03986313713864835,-0.019931568569324175,0.2
51.0,51.0,0.019931568569324175,-0.019931568569324175,0.0
52.0,52.0,0.019931568569324175,0.0,0.0
53.0,53.0,0.019931568569324175,0.0,0.0
54.0,54.0,0.019931568569324175,0.0,0.0
55.0,55.0,0.029897352853986262,0.009965784284662087,1.0
56.0,56.0,0.049828921423310434,0.01993156856932417,0.25
57.0,57.0,0.029897352853986262,-0.01993156856932417,0.5
58.0,58.0,0.029897352853986262,0.0,0.5
59.0,59.0,0.03986313713864835,0.009965784284662087,0.5
60.0,60.0,0.049828921423310434,0.009965784284662084,0.5
61.0,61.0,0.03986313713864835,-0.009965784284662084,0.3333333333333333
62.0,62.0,0.049828921423310434,0.009965784284662084,0.3333333333333333
63.0,63.0,0.03986313713864835,-0.009965784284662084,0.25
64.0,64.0,0.06976048999263461,0.02989735285398626,0.16666666666666666
65.0,65.0,0.03986313713864835,-0.02989735285398626,1.0
66.0,66.0,0.029897352853986262,-0.009965784284662087,1.0
67.0,67.0,0.029897352853986262,0.0,0.5
68.0,68.0,0.029897352853986262,0.0,1.0
69.0,69.0,0.029897352853986262,0.0,1.0
70.0,70.0,0.049828921423310434,0.01993156856932417,0.3333333333333333
71.0,71.0,0.03986313713864835,-0.009965784284662084,1.0
72.0,72.0,0.019931568569324175,-0.019931568569324175,0.0
73.0,73.0,0.049828921423310434,0.02989735285398626,0.5
74.0,74.0,0.019931568569324175,-0.02989735285398626,0.0
75.0,75.0,0.029897352853986262,0.009965784284662087,1.0
76.0,76.0,0.03986313713864835,0.009965784284662087,0.3333333333333333
77.0,77.0,0.019931568569324175,-0.019931568569324175,0.0
78.0,78.0,0.019931568569324175,0.0,0.0
79.0,79.0,0.03986313713864835,0.019931568569324175,1.0
80.0,80.0,0.059794705707972524,0.019931568569324175,0.5
81.0,81.0,0.03986313713864835,-0.019931568569324175,0.5
82.0,82.0,0.049828921423310434,0.009965784284662084,0.2
83.0,83.0,0.08969205856195879,0.03986313713864836,0.125
84.0,84.0,0.06976048999263461,-0.019931568569324182,0.16666666666666666
85.0,85.0,0.06976048999263461,0.0,0.14285714285714285
86.0,86.0,0.08969205856195879,0.019931568569324182,0.16666666666666666
87.0,87.0,0.049828921423310434,-0.03986313713864836,0.3333333333333333
88.0,88.0,0.08969205856195879,0.03986313713864836,0.125
89.0,89.0,0.06976048999263461,-0.019931568569324182,0.14285714285714285
90.0,90.0,0.0797262742772967,0.009965784284662091,0.14285714285714285
91.0,91.0,0.06976048999263461,-0.009965784284662091,0.14285714285714285
92.0,92.0,0.059794705707972524,-0.009965784284662084,0.25
93.0,93.0,0.059794705707972524,0.0,0.3333333333333333
94.0,94.0,0.03986313713864835,-0.019931568569324175,0.5
95.0,95.0,0.049828921423310434,0.009965784284662084,0.3333333333333333
96.0,96.0,0.03986313713864835,-0.009965784284662084,0.5
97.0,97.0,0.049828921423310434,0.009965784284662084,0.3333333333333333
98.0,98.0,0.049828921423310434,0.0,0.3333333333333333
99.0,99.0,0.029897352853986262,-0.01993156856932417,1.0
100.0,100.0,0.08969205856195879,0.05979470570797253,0.16666666666666666
101.0,101.0,0.059794705707972524,-0.029897352853986266,0.25
102.0,102.0,0.019931568569324175,-0.03986313713864835,0.0
103.0,103.0,0.019931568569324175,0.0,0.0
104.0,104.0,0.029897352853986262,0.009965784284662087,1.0
105.0,105.0,0.029897352853986262,0.0,1.0
106.0,106.0,0.029897352853986262,0.0,1.0
107.0,107.0,0.029897352853986262,0.0,1.0
108.0,108.0,0.019931568569324175,-0.009965784284662087,0.0
109.0,109.0,0.03986313713864835,0.019931568569324175,0.5
110.0,110.0,0.03986313713864835,0.0,0.5
111.0,111.0,0.03986313713864835,0.0,1.0
112.0,112.0,0.059794705707972524,0.019931568569324175,0.3333333333333333
113.0,113.0,0.06976048999263461,0.009965784284662084,0.25
114.0,114.0,0.019931568569324175,-0.049828921423310434,0.0
115.0,115.0,0.019931568569324175,0.0,0.0
116.0,116.0,0.019931568569324175,0.0,0.0
117.0,117.0,0.019931568569324175,0.0,0.0
118.0,118.0,0.029897352853986262,0.009965784284662087,1.0
119.0,119.0,0.029897352853986262,0.0,1.0
120.0,120.0,0.029897352853986262,0.0,0.5
121.0,121.0,0.019931568569324175,-0.009965784284662087,0.0
122.0,122.0,0.029897352853986262,0.009965784284662087,0.5
123.0,123.0,0.029897352853986262,0.0,0.5
124.0,124.0,0.029897352853986262,0.0,1.0
125.0,125.0,0.059794705707972524,0.029897352853986262,0.3333333333333333
126.0,126.0,0.049828921423310434,-0.009965784284662091,0.25
127.0,127.0,0.059794705707972524,0.009965784284662091,0.3333333333333333
128.0,128.0,0.03986313713864835,-0.019931568569324175,0.5
129.0,129.0,0.049828921423310434,0.009965784284662084,0.5
130.0,130.0,0.03986313713864835,-0.009965784284662084,0.3333333333333333
131.0,131.0,0.06976048999263461,0.02989735285398626,0.3333333333333333
132.0,132.0,0.06976048999263461,0.0,0.16666666666666666
133.0,133.0,0.049828921423310434,-0.019931568569324175,0.3333333333333333
134.0,134.0,0.059794705707972524,0.009965784284662091,0.3333333333333333
135.0,135.0,0.06976048999263461,0.009965784284662084,0.14285714285714285
136.0,136.0,0.03986313713864835,-0.02989735285398626,1.0
137.0,137.0,0.019931568569324175,-0.019931568569324175,0.0
138.0,138.0,0.019931568569324175,0.0,0.0
139.0,139.0,0.019931568569324175,0.0,0.0
140.0,140.0,0.019931568569324175,0.0,0.0
141.0,141.0,0.019931568569324175,0.0,0.0
142.0,142.0,0.029897352853986262,0.009965784284662087,1.0
143.0,143.0,0.03986313713864835,0.009965784284662087,1.0
144.0,144.0,0.019931568569324175,-0.019931568569324175,0.0
145.0,145.0,0.029897352853986262,0.009965784284662087,1.0
146.0,146.0,0.019931568569324175,-0.009965784284662087,0.0
147.0,147.0,0.019931568569324175,0.0,0.0
148.0,148.0,0.03986313713864835,0.019931568569324175,1.0
149.0,149.0,0.049828921423310434,0.009965784284662084,0.25
150.0,150.0,0.03986313713864835,-0.009965784284662084,1.0
151.0,151.0,0.03986313713864835,0.0,1.0
152.0,152.0,0.03986313713864835,0.0,0.5
153.0,153.0,0.03986313713864835,0.0,0.3333333333333333
154.0,154.0,0.049828921423310434,0.009965784284662084,0.5
155.0,155.0,0.049828921423310434,0.0,0.5
156.0,156.0,0.049828921423310434,0.0,0.25
157.0,157.0,0.049828921423310434,0.0,0.5
158.0,158.0,0.059794705707972524,0.009965784284662091,0.3333333333333333
159.0,159.0,0.059794705707972524,0.0,0.25
160.0,160.0,0.059794705707972524,0.0,0.2
161.0,161.0,0.06976048999263461,0.009965784284662084,0.3333333333333333
162.0,162.0,0.059794705707972524,-0.009965784284662084,0.25
163.0,163.0,0.03986313713864835,-0.019931568569324175,0.3333333333333333
164.0,164.0,0.059794705707972524,0.019931568569324175,0.25
165.0,165.0,0.019931568569324175,-0.03986313713864835,0.0
166.0,166.0,0.019931568569324175,0.0,0.0
167.0,167.0,0.019931568569324175,0.0,0.0
168.0,168.0,0.019931568569324175,0.0,0.0
169.0,169.0,0.03986313713864835,0.019931568569324175,1.0
170.0,170.0,0.029897352853986262,-0.009965784284662087,1.0
171.0,171.0,0.03986313713864835,0.009965784284662087,1.0
172.0,172.0,0.019931568569324175,-0.019931568569324175,0.0
173.0,173.0,0.019931568569324175,0.0,0.0
174.0,174.0,0.029897352853986262,0.009965784284662087,1.0
175.0,175.0,0.019931568569324175,-0.009965784284662087,0.0
176.0,176.0,0.049828921423310434,0.02989735285398626,0.5
177.0,177.0,0.049828921423310434,0.0,0.5
178.0,178.0,0.049828921423310434,0.0,0.5
179.0,179.0,0.03986313713864835,-0.009965784284662084,1.0
180.0,180.0,0.049828921423310434,0.009965784284662084,0.5
181.0,181.0,0.049828921423310434,0.0,0.3333333333333333
182.0,182.0,0.029897352853986262,-0.01993156856932417,1.0
183.0,183.0,0.049828921423310434,0.01993156856932417,0.3333333333333333
184.0,184.0,0.0797262742772967,0.029897352853986266,0.125
185.0,185.0,0.08969205856195879,0.009965784284662091,0.1111111111111111
186.0,186.0,0.0797262742772967,-0.009965784284662091,0.14285714285714285
187.0,187.0,0.059794705707972524,-0.019931568569324175,0.25
188.0,188.0,0.06976048999263461,0.009965784284662084,0.25
189.0,189.0,0.059794705707972524,-0.009965784284662084,0.1111111111111111
190.0,190.0,0.0797262742772967,0.019931568569324175,0.1
191.0,191.0,0.059794705707972524,-0.019931568569324175,0.3333333333333333
192.0,192.0,0.08969205856195879,0.029897352853986266,0.1111111111111111
193.0,193.0,0.06976048999263461,-0.019931568569324182,0.2
194.0,194.0,0.059794705707972524,-0.009965784284662084,0.25
195.0,195.0,0.059794705707972524,0.0,0.14285714285714285
196.0,196.0,0.06976048999263461,0.009965784284662084,0.14285714285714285
197.0,197.0,0.0797262742772967,0.009965784284662091,0.125
198.0,198.0,0.08969205856195879,0.009965784284662091,0.1111111111111111
199.0,199.0,0.049828921423310434,-0.03986313713864836,0.3333333333333333
200.0,200.0,0.059794705707972524,0.009965784284662091,0.2
201.0,201.0,0.06976048999263461,0.009965784284662084,0.2
202.0,202.0,0.06976048999263461,0.0,0.14285714285714285
203.0,203.0,0.059794705707972524,-0.009965784284662084,0.16666666666666666
204.0,204.0,0.06976048999263461,0.009965784284662084,0.14285714285714285
205.0,205.0,0.049828921423310434,-0.019931568569324175,0.2
206.0,206.0,0.08969205856195879,0.03986313713864836,0.14285714285714285
207.0,207.0,0.049828921423310434,-0.03986313713864836,0.16666666666666666
208.0,208.0,0.059794705707972524,0.009965784284662091,0.16666666666666666
209.0,209.0,0.0797262742772967,0.019931568569324175,0.14285714285714285
210.0,210.0,0.0797262742772967,0.0,0.14285714285714285
211.0,211.0,0.06976048999263461,-0.009965784284662091,0.16666666666666666
212.0,212.0,0.06976048999263461,0.0,0.14285714285714285
213.0,213.0,0.049828921423310434,-0.019931568569324175,0.3333333333333333
214.0,214.0,0.059794705707972524,0.009965784284662091,0.16666666666666666
215.0,215.0,0.06976048999263461,0.009965784284662084,0.16666666666666666
216.0,216.0,0.049828921423310434,-0.019931568569324175,0.2
217.0,217.0,0.06976048999263461,0.019931568569324175,0.2
218.0,218.0,0.059794705707972524,-0.009965784284662084,0.2
219.0,219.0,0.0797262742772967,0.019931568569324175,0.2
220.0,220.0,0.049828921423310434,-0.029897352853986266,0.2
221.0,221.0,0.06976048999263461,0.019931568569324175,0.2
222.0,222.0,0.059794705707972524,-0.009965784284662084,0.2
223.0,223.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333
224.0,224.0,0.08969205856195879,0.03986313713864836,0.16666666666666666
225.0,225.0,0.029897352853986262,-0.05979470570797253,0.5
226.0,226.0,0.049828921423310434,0.01993156856932417,0.3333333333333333
227.0,227.0,0.08969205856195879,0.03986313713864836,0.1
228.0,228.0,0.06976048999263461,-0.019931568569324182,0.2
229.0,229.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333
230.0,230.0,0.06976048999263461,0.009965784284662084,0.25
231.0,231.0,0.019931568569324175,-0.049828921423310434,0.0
232.0,232.0,0.03986313713864835,0.019931568569324175,1.0
233.0,233.0,0.029897352853986262,-0.009965784284662087,1.0
234.0,234.0,0.03986313713864835,0.009965784284662087,1.0
235.0,235.0,0.019931568569324175,-0.019931568569324175,0.0
236.0,236.0,0.029897352853986262,0.009965784284662087,1.0
237.0,237.0,0.03986313713864835,0.009965784284662087,1.0
238.0,238.0,0.019931568569324175,-0.019931568569324175,0.0
239.0,239.0,0.019931568569324175,0.0,0.0
240.0,240.0,0.019931568569324175,0.0,0.0
241.0,241.0,0.019931568569324175,0.0,0.0
242.0,242.0,0.019931568569324175,0.0,0.0
243.0,243.0,0.019931568569324175,0.0,0.0
244.0,244.0,0.019931568569324175,0.0,0.0
245.0,245.0,0.019931568569324175,0.0,0.0
246.0,246.0,0.019931568569324175,0.0,0.0
